source,content
Milliyet,"CEYDA ULUKAYA İstanbul - Türkiye’de mesleki itibar konusunda yapılan kapsamlı araştırmalara göre, en itibarlı meslekler arasında yüksek eğitim, yüksek kazanç ve yüksek otorite özelliklerinden en az ikisine sahip olanlar öne çıkıyor. Ancak bu hafta yayımlanan TÜİK kazanç yapısı istatistiklerine göre, eğitim seviyesine göre elde edilen kazançlar arasındaki makas kapanıyor. 2022 verilerine göre, lise mezunu çalışanın aylık ortalama kazancı 10,3 bin lira iken yükseköğretim mezunu için bu rakam 17,3 bin lira. Nitelikli tarım, ormancılık ve su ürünleri çalışanları ise ortalama 9,2 bin lira ile aylık kazancı en düşük meslek grupları arasında yer alıyor.AVANTAJ AZALDI2014 ve 2019 yıllarında yapılan Türkiye Mesleki İtibar Araştırması’nda yer alan isimlerden İstanbul Üniversitesi İktisat Fakültesi Öğretim Üyesi Prof. Dr. Yunus Kaya, bu durumu eğitim seviyesindeki hızlı artışla açıklıyor: “15 yıl önce 25-29 yaş grubunda yüzde 11 civarında olan yükseköğretim mezun oranı, bugün yüzde 50’ye yaklaştı. Zorunlu eğitim sebebiyle lise mezuniyet oranlarının da yüzde 100’lere yaklaşmış olduğu göz önüne alınırsa, eğitimin iş piyasasındaki avantajının azaldığını söylemek mümkün.”Prof. Dr. Kaya, kazanç farkının azalmasının mesleki itibar algısına etkisini ise şöyle değerlendiriyor: “Türkiye’de çalışan açığı ve talebin en belirgin olduğu meslek grupları, mavi yakalı olarak da bilinen emek yoğun meslekler. Öğretmenlik veya işletme/finans gibi alanlarda arz, talebin üzerinde. Lise ve yükseköğrenim mezunlarının, mavi yakalı mesleklerden uzak durması da düşük eğitimli çalışanlar için kazancı artıran bir etken. Ortalama ücret artış oranlarının, asgari ücret artış oranının altında kalması da düşük eğitimliler ile yüksek eğitimliler arasındaki farkı azalttı. Maaşlı olarak çalışan yönetici/idareci ve profesyonellerin milli gelirden aldığı pay 10-15 yıl öncesine göre hatırı sayılır oranda azaldı. Düşen kazançların mesleki itibar algısını dönüştürmesi kaçınılmaz olacak.”‘ÇİFTÇİ KAZANIRSA VERİMLİLİK ARTAR’Ziraat Mühendisleri Odası İstanbul Şube Başkanı Murat Kapıkıran’ın nitelikli tarım ve hayvancılık çalışanları konusundaki değerlendirmesi şöyle: “Gıda şu anda dünyada en stratejik alanlardan biri kabul ediliyor. Türkiye de bu alanda nüfusunu besleyecek potansiyele sahip bir ülke. Bu alanda ücret, eğitim ve istihdam politikalarında eksikler nedeniyle gıda enflasyonu sorunu yaşıyoruz. Oysa tarımsal üretim yapan çiftçi ve çalıştırdığı işçinin ücretlerinde iyileşme, ürün kalitesini de ürün verimliliğini artırıyor. Dünyada, tarım sektöründe çalışan nitelikli işçi, sanayi ve hizmet sektöründe çalışanlarla rekabet edebilecek gelire sahip; çünkü tarımsal üretimde kalifiye personele önem veriliyor, özel destekler, teşvikler, eğitim ve teknoloji alt yapısı sağlanıyor. Türkiye’de maalesef bu destekler de çok düşük. Bunun sonucunda çiftçi köyden kaçıp kentte hizmet sektörüne yöneliyor.” "
Milliyet,"ÇİĞDEM YILMAZ - 2023 “en sıcak yıl” olarak kayıtlara geçerken, Milliyet’e konuşan uzmanlar ocak ayının ilk günlerinde de hava sıcaklıklarının mevsim normallerinin üzerinde olacağını belirtiyor.- Prof. Dr. Orhan Şen: Türkiye’nin bütün bölgelerinde sıcaklıklar 6-7 derece normalin üzerinde. Türkiye sıcak karakterli yüksek basıncın etkisinde olduğu için yağış yok. Yılbaşında da kar yağışı yok. Kayak merkezlerinin hiçbirinde kar yağışı yaşanmayacak. Önümüzdeki günlerde de bir kar yağışı görünmüyor.- Prof. Dr. Mikdat Kadıoğlu: Sıcaklıklar şu an mevsim normallerin 10 derece üzerinde. Bir iki gün sonra mevsim normallerinin beş derece üzerinde olacak ve 10 Ocak’a kadar bu şekilde devam edecek.- Prof. Dr. Levent Kurnaz: Özellikle 2023’ün ikinci yarısı çok sıcak geçti ve 2024’ün ilk yarısı da en azından aynı sıcaklıkta devam edecek. Bunun nedeni de, küresel ısınma. En azından şu sıralar İstanbul için kar yağışı beklemek hayal olur.TARIMI ETKİLİYOR- Prof. Dr. Doğanay Tolunay: 2023 yılı hem ülkemizde hem de dünya genelinde en sıcak yıl olmaya aday. Avusturalya ile Güney Amerika kıtaları arasındaki El Nino akıntı dönemi başladı. Bu zamanlarda sıcaklıklar genel olarak artabiliyor. Bu sıcaklık artışı birçok şeyi de etkiliyor. Örneğin, kar yağışının azalması tarım açısından ciddi bir sorun. Özellikle tohumların çimlenmesi ve yeni filizlenen bitkilerin don zararlarından korunması için kar yağışları önemli. Bunun yanı sıra kış turizmi de olumsuz etkileniyor."
Milliyet,"Mithat Yurdakul - İstanbul’da depreme karşı alt yapı önlemleri için çalışmalar sürerken, tahliye planları da hazırlanıyor. Tahliye planları arasında, depremzedelerin şehir içinden toplanarak, başta deniz olmak üzere çeşitli yollardan şehirden çıkarılması yer alıyor. Kamu kurumlarının koordinasyonunda yapılan ve geçmişte de kamuoyuna yansıyan hazırlıklara göre, olası bir depremde destek illeri veya memleketlerine gitmek isteyen afetzedeler, ring araçlarıyla deniz, hava, kara ve demiryollarından tahliye edilmek üzere belirlenen tahliye alanlarına sevk edilecek.23 TAHLİYE ALANIİstanbul’da toplam 23 tahliye alanı bulunuyor. Deniz yoluyla tahliyelerde şehir hatları vapurları, deniz otobüsleri, kıyı emniyetine ait botlar ve gemiler ile Sahil Güvenlik Komutanlığı’nın deniz araçları da kullanılacak.Kınalı-Malkara hattı da denilen Çanakkale istikametinden tahliye ve acil yardım sağlanacak. Tahliye çalışmalarında Osman Gazi Köprüsü ve Kuzey Marmara Otoyolu, tren istasyonları ve otogarların da kullanılması öngörülüyor. Ulaşım güvenliği için İstanbul’daki asma köprülerin askı hatları yenilenirken, otoyollar üzerindeki viyadükler de depreme karşı güçlendiriliyor.AFET YOLUNDA PARK SORUNUŞehir Plancıları Odası İstanbul Şube Başkanı Pelin Pınar Giritlioğlu, Milliyet’e yaptığı açıklamada, olası bir İstanbul depremine karşı hazırlanan master planda afet tahliye yollarının belirlendiğini, UKOME kararıyla 1. ve 2. derece yolların tespit edildiğini ifade ederek, “Buralarda park yeri olmaması lazım. Her yerde İSPARK var. Acil ulaşım yolları araç parkından arındırılmalı” dedi. Afet tahliye yollarının hastane, deprem toplanma bölgesi gibi yerlerin arasında erişim sağlaması gerektiğini vurgulayan Giritlioğlu, bunun da yol kenarı araç parklarının temizlenmesinden sonra ikinci önemli adım olduğunu kaydetti.İstanbul’daki dar yollar üzerinde bulunan riskli binaların da temizlenmesi gerektiğini dile getiren Giritlioğlu, olası bir deprem halinde bunların yıkılarak tali yolları ulaşıma kapatabileceğine dikkati çekti. Giritlioğlu, “Ana yol açık olsa da ara yol kapalıysa, oraya erişim olmaz” diye konuştu. Giritlioğlu; özellikle Arnavutköy, Kuruçeşme, Emirgan gibi bölgelerdeki riskli yapıların çökmesi halinde ulaşımın sekteye uğrayabileceğini belirtti. Giritlioğlu, şehir içinde çok sayıda kamu hastanesi olması gerektiğini de söyledi.KIYILARDAKİ RİSKGiritlioğlu, olası bir tsunami tehlikesi nedeniyle İstanbulluların kıyılardan tahliyesinin de riskli olacağını savunurken, “Marmara Denizi’nin içinden fay hattı geçiyor. Bu, denizden tahliyeyi olanaksız kılabilir. Nüfusun kıyılara yığılması tehlike yaratır. Her tarafta dolgu kıyı alanı var” dedi.DENİZDE ALTI NOKTAİstanbul’da toplam 23 adet tahliye alanı bulunuyor. Denizden yapılacak tahliyeler için ise altı nokta belirlendi: ■ Sirkeci Feribot İskelesi ■ Yenikapı Deniz Otobüs Terminali ■ Pendik Hızlı Feribot İskelesi ■ İstinye İskelesi ■ Harem Feribot İskelesi ■ Zeytinburnu Zeyport Liman İşletmeleri.  "
Milliyet,"Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) sitesinde yer alan bilgilere göre, Hatay'ın Kırıkhan ilçesinde 3.9 büyüklüğünde deprem meydana geldi.Depremin saati 05.05 olarak açıklanırken derinliği 8.94 km olarak kaydedildi."
Milliyet,"Olay saat 03.00 sıralarında Esenyurt ilçesi Ardıçlı Mahallesi 780 sokakta meydana geldi. Edinilen bilgiye göre Samet isimli bir şahıs önceden de tartıştığı komşularının evini gözetlediği iddiası ile pompalı tüfekle komşusunun evine ateş etmeye başladı. Ateş ettiği esnada ""Ben size demedim mi lan bu eve bakmayacaksınız diye. Sizi mermi manyağı yaparım"" diyen şahıs, pompalı tüfekle komşusunun evine mermi yağdırdı. Alkollü olduğu öğrenilen Samet isimli şahıs küfür ve hakaretler eşliğinde ateş etmeye devam ederken çevrede bulunan vatandaşlar polis ekiplerine ihbarda bulundu. İhbar üzerine olay yerine çok sayıda polis ekibi sevk edilirken, şahıs özel harekat ekiplerinin çalışması ile kıskıvrak yakalandı. Şahsın küfürler ve tehditlerle ateş ettiği anlar ise çevrede bulunan vatandaşlar tarafından cep telefonu kamerasıyla kaydedildi.GÖZALTINA ALINIRKEN TEHDİTLERİNE DEVAM ETTİ Evinin dikizlediği iddiası ile komşusunun evine yağdırdığı mermilerden birinin saçması ise camdan sekerek komşusunu yaraladı. Yaralanan adamın hayatı tehlikesi olmadığı öğrenildi. Öte yandan şahıs gözaltına almak için ekip aracına götürüldüğü esnada polislerin yanında gördüğü komşularına ""Çıkayım sizinle görüşeceğim"" diyerek tekrar tehditler savurmaya başladı. Durumu öğrenmemek için gelen arkadaşlarına ise ""Abi bunlar bir şey yaparsa hakkını verin ben çıkınca zaten görüşeceğim"" dedi. Arkadaşlarının ise ""Bak devlet adamının elindesin yapma böyle"" dediği duyuldu.Silahlı saldırganın etkisiz hale getirilmesinin ardından olay yeri inceleme ekipleri ise apartmanda incelemelerde bulundu. İsminin Samet olduğu öğrenilen silahlı saldırgan ise işlemleri yapılmak üzere polis merkezine götürüldü."
Milliyet,"Kaza, saat 22.00 sıralarında Kirişhane Mahallesi, Üçgen Köprülü Kavşağında meydana geldi. İzmir karayolu istikametine doğru seyir halinde olan Hüseyin Gündem (40) yönetimindeki 48 AOL 432 plakalı cip, önünde ilerleyen Fethi Berk’in kullandığı 20 AGM 047 plakalı motosiklete çarptı. Çarpmanın şiddetiyle motosiklet sürücüsü Fethi Berk yaklaşık 10 metre yükseklikten alt yola düşerken, arkasında yolcu olarak bulunan Busenur Bostancı ise asfalta savruldu. Çevredekilerin ihbarı üzerine kaza yerine sağlık ve polis ekibi sevk edildi.Kaza yerine gelen sağlık ekiplerince yapılan kontrolde Busenur Bostancı’nın yaşamını yitirdiği belirlenirken, alt yola düşen Fethi Berk ise ağır yaralı olarak Denizli Devlet Hastanesi'ne kaldırıldı. Berk de doktorların tüm müdahalesine rağmen kurtarılamadı.CİP SÜRÜCÜSÜ ALKOLLÜ ÇIKTIPolis tarafından gözaltına alınan cip sürücüsü Hüseyin Gündem’in yapılan kontrolde 1.18 promil alkollü olduğu belirlendi. Bostancı ile Berk’in cenazesi, otopsi için Pamukkale Üniversitesi Hastanesi Adli Tıp Kurumu'nun morguna kaldırıldı. Kazayla ilgili başlatılan soruşturma sürdürülüyor."
Milliyet,"CEYDA ULUKAYA İstanbul - Türkiye’de mesleki itibar konusunda yapılan kapsamlı araştırmalara göre, en itibarlı meslekler arasında yüksek eğitim, yüksek kazanç ve yüksek otorite özelliklerinden en az ikisine sahip olanlar öne çıkıyor. Ancak bu hafta yayımlanan TÜİK kazanç yapısı istatistiklerine göre, eğitim seviyesine göre elde edilen kazançlar arasındaki makas kapanıyor. 2022 verilerine göre, lise mezunu çalışanın aylık ortalama kazancı 10,3 bin lira iken yükseköğretim mezunu için bu rakam 17,3 bin lira. Nitelikli tarım, ormancılık ve su ürünleri çalışanları ise ortalama 9,2 bin lira ile aylık kazancı en düşük meslek grupları arasında yer alıyor.AVANTAJ AZALDI2014 ve 2019 yıllarında yapılan Türkiye Mesleki İtibar Araştırması’nda yer alan isimlerden İstanbul Üniversitesi İktisat Fakültesi Öğretim Üyesi Prof. Dr. Yunus Kaya, bu durumu eğitim seviyesindeki hızlı artışla açıklıyor: “15 yıl önce 25-29 yaş grubunda yüzde 11 civarında olan yükseköğretim mezun oranı, bugün yüzde 50’ye yaklaştı. Zorunlu eğitim sebebiyle lise mezuniyet oranlarının da yüzde 100’lere yaklaşmış olduğu göz önüne alınırsa, eğitimin iş piyasasındaki avantajının azaldığını söylemek mümkün.”Prof. Dr. Kaya, kazanç farkının azalmasının mesleki itibar algısına etkisini ise şöyle değerlendiriyor: “Türkiye’de çalışan açığı ve talebin en belirgin olduğu meslek grupları, mavi yakalı olarak da bilinen emek yoğun meslekler. Öğretmenlik veya işletme/finans gibi alanlarda arz, talebin üzerinde. Lise ve yükseköğrenim mezunlarının, mavi yakalı mesleklerden uzak durması da düşük eğitimli çalışanlar için kazancı artıran bir etken. Ortalama ücret artış oranlarının, asgari ücret artış oranının altında kalması da düşük eğitimliler ile yüksek eğitimliler arasındaki farkı azalttı. Maaşlı olarak çalışan yönetici/idareci ve profesyonellerin milli gelirden aldığı pay 10-15 yıl öncesine göre hatırı sayılır oranda azaldı. Düşen kazançların mesleki itibar algısını dönüştürmesi kaçınılmaz olacak.”‘ÇİFTÇİ KAZANIRSA VERİMLİLİK ARTAR’Ziraat Mühendisleri Odası İstanbul Şube Başkanı Murat Kapıkıran’ın nitelikli tarım ve hayvancılık çalışanları konusundaki değerlendirmesi şöyle: “Gıda şu anda dünyada en stratejik alanlardan biri kabul ediliyor. Türkiye de bu alanda nüfusunu besleyecek potansiyele sahip bir ülke. Bu alanda ücret, eğitim ve istihdam politikalarında eksikler nedeniyle gıda enflasyonu sorunu yaşıyoruz. Oysa tarımsal üretim yapan çiftçi ve çalıştırdığı işçinin ücretlerinde iyileşme, ürün kalitesini de ürün verimliliğini artırıyor. Dünyada, tarım sektöründe çalışan nitelikli işçi, sanayi ve hizmet sektöründe çalışanlarla rekabet edebilecek gelire sahip; çünkü tarımsal üretimde kalifiye personele önem veriliyor, özel destekler, teşvikler, eğitim ve teknoloji alt yapısı sağlanıyor. Türkiye’de maalesef bu destekler de çok düşük. Bunun sonucunda çiftçi köyden kaçıp kentte hizmet sektörüne yöneliyor.” "
Milliyet,"ÇİĞDEM YILMAZ - 2023 “en sıcak yıl” olarak kayıtlara geçerken, Milliyet’e konuşan uzmanlar ocak ayının ilk günlerinde de hava sıcaklıklarının mevsim normallerinin üzerinde olacağını belirtiyor.- Prof. Dr. Orhan Şen: Türkiye’nin bütün bölgelerinde sıcaklıklar 6-7 derece normalin üzerinde. Türkiye sıcak karakterli yüksek basıncın etkisinde olduğu için yağış yok. Yılbaşında da kar yağışı yok. Kayak merkezlerinin hiçbirinde kar yağışı yaşanmayacak. Önümüzdeki günlerde de bir kar yağışı görünmüyor.- Prof. Dr. Mikdat Kadıoğlu: Sıcaklıklar şu an mevsim normallerin 10 derece üzerinde. Bir iki gün sonra mevsim normallerinin beş derece üzerinde olacak ve 10 Ocak’a kadar bu şekilde devam edecek.- Prof. Dr. Levent Kurnaz: Özellikle 2023’ün ikinci yarısı çok sıcak geçti ve 2024’ün ilk yarısı da en azından aynı sıcaklıkta devam edecek. Bunun nedeni de, küresel ısınma. En azından şu sıralar İstanbul için kar yağışı beklemek hayal olur.TARIMI ETKİLİYOR- Prof. Dr. Doğanay Tolunay: 2023 yılı hem ülkemizde hem de dünya genelinde en sıcak yıl olmaya aday. Avusturalya ile Güney Amerika kıtaları arasındaki El Nino akıntı dönemi başladı. Bu zamanlarda sıcaklıklar genel olarak artabiliyor. Bu sıcaklık artışı birçok şeyi de etkiliyor. Örneğin, kar yağışının azalması tarım açısından ciddi bir sorun. Özellikle tohumların çimlenmesi ve yeni filizlenen bitkilerin don zararlarından korunması için kar yağışları önemli. Bunun yanı sıra kış turizmi de olumsuz etkileniyor."
Milliyet,"Mithat Yurdakul - İstanbul’da depreme karşı alt yapı önlemleri için çalışmalar sürerken, tahliye planları da hazırlanıyor. Tahliye planları arasında, depremzedelerin şehir içinden toplanarak, başta deniz olmak üzere çeşitli yollardan şehirden çıkarılması yer alıyor. Kamu kurumlarının koordinasyonunda yapılan ve geçmişte de kamuoyuna yansıyan hazırlıklara göre, olası bir depremde destek illeri veya memleketlerine gitmek isteyen afetzedeler, ring araçlarıyla deniz, hava, kara ve demiryollarından tahliye edilmek üzere belirlenen tahliye alanlarına sevk edilecek.23 TAHLİYE ALANIİstanbul’da toplam 23 tahliye alanı bulunuyor. Deniz yoluyla tahliyelerde şehir hatları vapurları, deniz otobüsleri, kıyı emniyetine ait botlar ve gemiler ile Sahil Güvenlik Komutanlığı’nın deniz araçları da kullanılacak.Kınalı-Malkara hattı da denilen Çanakkale istikametinden tahliye ve acil yardım sağlanacak. Tahliye çalışmalarında Osman Gazi Köprüsü ve Kuzey Marmara Otoyolu, tren istasyonları ve otogarların da kullanılması öngörülüyor. Ulaşım güvenliği için İstanbul’daki asma köprülerin askı hatları yenilenirken, otoyollar üzerindeki viyadükler de depreme karşı güçlendiriliyor.AFET YOLUNDA PARK SORUNUŞehir Plancıları Odası İstanbul Şube Başkanı Pelin Pınar Giritlioğlu, Milliyet’e yaptığı açıklamada, olası bir İstanbul depremine karşı hazırlanan master planda afet tahliye yollarının belirlendiğini, UKOME kararıyla 1. ve 2. derece yolların tespit edildiğini ifade ederek, “Buralarda park yeri olmaması lazım. Her yerde İSPARK var. Acil ulaşım yolları araç parkından arındırılmalı” dedi. Afet tahliye yollarının hastane, deprem toplanma bölgesi gibi yerlerin arasında erişim sağlaması gerektiğini vurgulayan Giritlioğlu, bunun da yol kenarı araç parklarının temizlenmesinden sonra ikinci önemli adım olduğunu kaydetti.İstanbul’daki dar yollar üzerinde bulunan riskli binaların da temizlenmesi gerektiğini dile getiren Giritlioğlu, olası bir deprem halinde bunların yıkılarak tali yolları ulaşıma kapatabileceğine dikkati çekti. Giritlioğlu, “Ana yol açık olsa da ara yol kapalıysa, oraya erişim olmaz” diye konuştu. Giritlioğlu; özellikle Arnavutköy, Kuruçeşme, Emirgan gibi bölgelerdeki riskli yapıların çökmesi halinde ulaşımın sekteye uğrayabileceğini belirtti. Giritlioğlu, şehir içinde çok sayıda kamu hastanesi olması gerektiğini de söyledi.KIYILARDAKİ RİSKGiritlioğlu, olası bir tsunami tehlikesi nedeniyle İstanbulluların kıyılardan tahliyesinin de riskli olacağını savunurken, “Marmara Denizi’nin içinden fay hattı geçiyor. Bu, denizden tahliyeyi olanaksız kılabilir. Nüfusun kıyılara yığılması tehlike yaratır. Her tarafta dolgu kıyı alanı var” dedi.DENİZDE ALTI NOKTAİstanbul’da toplam 23 adet tahliye alanı bulunuyor. Denizden yapılacak tahliyeler için ise altı nokta belirlendi: ■ Sirkeci Feribot İskelesi ■ Yenikapı Deniz Otobüs Terminali ■ Pendik Hızlı Feribot İskelesi ■ İstinye İskelesi ■ Harem Feribot İskelesi ■ Zeytinburnu Zeyport Liman İşletmeleri.  "
Milliyet,"Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) sitesinde yer alan bilgilere göre, Hatay'ın Kırıkhan ilçesinde 3.9 büyüklüğünde deprem meydana geldi.Depremin saati 05.05 olarak açıklanırken derinliği 8.94 km olarak kaydedildi."
Milliyet,"Olay saat 03.00 sıralarında Esenyurt ilçesi Ardıçlı Mahallesi 780 sokakta meydana geldi. Edinilen bilgiye göre Samet isimli bir şahıs önceden de tartıştığı komşularının evini gözetlediği iddiası ile pompalı tüfekle komşusunun evine ateş etmeye başladı. Ateş ettiği esnada ""Ben size demedim mi lan bu eve bakmayacaksınız diye. Sizi mermi manyağı yaparım"" diyen şahıs, pompalı tüfekle komşusunun evine mermi yağdırdı. Alkollü olduğu öğrenilen Samet isimli şahıs küfür ve hakaretler eşliğinde ateş etmeye devam ederken çevrede bulunan vatandaşlar polis ekiplerine ihbarda bulundu. İhbar üzerine olay yerine çok sayıda polis ekibi sevk edilirken, şahıs özel harekat ekiplerinin çalışması ile kıskıvrak yakalandı. Şahsın küfürler ve tehditlerle ateş ettiği anlar ise çevrede bulunan vatandaşlar tarafından cep telefonu kamerasıyla kaydedildi.GÖZALTINA ALINIRKEN TEHDİTLERİNE DEVAM ETTİ Evinin dikizlediği iddiası ile komşusunun evine yağdırdığı mermilerden birinin saçması ise camdan sekerek komşusunu yaraladı. Yaralanan adamın hayatı tehlikesi olmadığı öğrenildi. Öte yandan şahıs gözaltına almak için ekip aracına götürüldüğü esnada polislerin yanında gördüğü komşularına ""Çıkayım sizinle görüşeceğim"" diyerek tekrar tehditler savurmaya başladı. Durumu öğrenmemek için gelen arkadaşlarına ise ""Abi bunlar bir şey yaparsa hakkını verin ben çıkınca zaten görüşeceğim"" dedi. Arkadaşlarının ise ""Bak devlet adamının elindesin yapma böyle"" dediği duyuldu.Silahlı saldırganın etkisiz hale getirilmesinin ardından olay yeri inceleme ekipleri ise apartmanda incelemelerde bulundu. İsminin Samet olduğu öğrenilen silahlı saldırgan ise işlemleri yapılmak üzere polis merkezine götürüldü."
Milliyet,"Kaza, saat 22.00 sıralarında Kirişhane Mahallesi, Üçgen Köprülü Kavşağında meydana geldi. İzmir karayolu istikametine doğru seyir halinde olan Hüseyin Gündem (40) yönetimindeki 48 AOL 432 plakalı cip, önünde ilerleyen Fethi Berk’in kullandığı 20 AGM 047 plakalı motosiklete çarptı. Çarpmanın şiddetiyle motosiklet sürücüsü Fethi Berk yaklaşık 10 metre yükseklikten alt yola düşerken, arkasında yolcu olarak bulunan Busenur Bostancı ise asfalta savruldu. Çevredekilerin ihbarı üzerine kaza yerine sağlık ve polis ekibi sevk edildi.Kaza yerine gelen sağlık ekiplerince yapılan kontrolde Busenur Bostancı’nın yaşamını yitirdiği belirlenirken, alt yola düşen Fethi Berk ise ağır yaralı olarak Denizli Devlet Hastanesi'ne kaldırıldı. Berk de doktorların tüm müdahalesine rağmen kurtarılamadı.CİP SÜRÜCÜSÜ ALKOLLÜ ÇIKTIPolis tarafından gözaltına alınan cip sürücüsü Hüseyin Gündem’in yapılan kontrolde 1.18 promil alkollü olduğu belirlendi. Bostancı ile Berk’in cenazesi, otopsi için Pamukkale Üniversitesi Hastanesi Adli Tıp Kurumu'nun morguna kaldırıldı. Kazayla ilgili başlatılan soruşturma sürdürülüyor."
Milliyet,"Alınan bilgiye göre, Yeniimaret Mahallesi Belediye Evleri 3. Sokağa otomobil ile gelen kimliği belirsiz kişiler bir evi kurşunlayarak olay yerinden kaçtı. Evde yaşayanlar olayı yara almadan atlattı. İhbar üzerine olay yerine sevk edilen polis ekipleri, güvenlik kameralarını inceleyerek şüphelilerin kaçtığı aracı ve şüphelileri tespit etti.Polis ekipleri tarafından düzenlenen operasyonda şüpheli 4 kişi yakalanarak gözaltına alındı. Ayrıca olayda kullanılan iki tabanca ve bir adet tüfek ele geçirildi.Emniyetteki işlemleri tamamlanan 4 şüpheli, adliyeye sevk edildi. Şüphelilerden 3'ü adli kontrol şartıyla serbest bırakılırken, 1'ine ev hapsi cezası verildi.Olayla ilgili inceleme başlatıldı."
Milliyet,"Resmi Gazete'de yayımlanan Cumhurbaşkanı kararına göre; 1 Ocak'ta Başkentray, Marmaray, İZBAN ve Gayrettepe- İstanbul Havalimanı Metrosu seferleri ücretsiz olacak."
Milliyet,"Mithat Yurdakul - İstanbul’da depreme karşı alt yapı önlemleri için çalışmalar sürerken, tahliye planları da hazırlanıyor. Tahliye planları arasında, depremzedelerin şehir içinden toplanarak, başta deniz olmak üzere çeşitli yollardan şehirden çıkarılması yer alıyor. Kamu kurumlarının koordinasyonunda yapılan ve geçmişte de kamuoyuna yansıyan hazırlıklara göre, olası bir depremde destek illeri veya memleketlerine gitmek isteyen afetzedeler, ring araçlarıyla deniz, hava, kara ve demiryollarından tahliye edilmek üzere belirlenen tahliye alanlarına sevk edilecek.23 TAHLİYE ALANIİstanbul’da toplam 23 tahliye alanı bulunuyor. Deniz yoluyla tahliyelerde şehir hatları vapurları, deniz otobüsleri, kıyı emniyetine ait botlar ve gemiler ile Sahil Güvenlik Komutanlığı’nın deniz araçları da kullanılacak.Kınalı-Malkara hattı da denilen Çanakkale istikametinden tahliye ve acil yardım sağlanacak. Tahliye çalışmalarında Osman Gazi Köprüsü ve Kuzey Marmara Otoyolu, tren istasyonları ve otogarların da kullanılması öngörülüyor. Ulaşım güvenliği için İstanbul’daki asma köprülerin askı hatları yenilenirken, otoyollar üzerindeki viyadükler de depreme karşı güçlendiriliyor.AFET YOLUNDA PARK SORUNUŞehir Plancıları Odası İstanbul Şube Başkanı Pelin Pınar Giritlioğlu, Milliyet’e yaptığı açıklamada, olası bir İstanbul depremine karşı hazırlanan master planda afet tahliye yollarının belirlendiğini, UKOME kararıyla 1. ve 2. derece yolların tespit edildiğini ifade ederek, “Buralarda park yeri olmaması lazım. Her yerde İSPARK var. Acil ulaşım yolları araç parkından arındırılmalı” dedi. Afet tahliye yollarının hastane, deprem toplanma bölgesi gibi yerlerin arasında erişim sağlaması gerektiğini vurgulayan Giritlioğlu, bunun da yol kenarı araç parklarının temizlenmesinden sonra ikinci önemli adım olduğunu kaydetti.İstanbul’daki dar yollar üzerinde bulunan riskli binaların da temizlenmesi gerektiğini dile getiren Giritlioğlu, olası bir deprem halinde bunların yıkılarak tali yolları ulaşıma kapatabileceğine dikkati çekti. Giritlioğlu, “Ana yol açık olsa da ara yol kapalıysa, oraya erişim olmaz” diye konuştu. Giritlioğlu; özellikle Arnavutköy, Kuruçeşme, Emirgan gibi bölgelerdeki riskli yapıların çökmesi halinde ulaşımın sekteye uğrayabileceğini belirtti. Giritlioğlu, şehir içinde çok sayıda kamu hastanesi olması gerektiğini de söyledi.KIYILARDAKİ RİSKGiritlioğlu, olası bir tsunami tehlikesi nedeniyle İstanbulluların kıyılardan tahliyesinin de riskli olacağını savunurken, “Marmara Denizi’nin içinden fay hattı geçiyor. Bu, denizden tahliyeyi olanaksız kılabilir. Nüfusun kıyılara yığılması tehlike yaratır. Her tarafta dolgu kıyı alanı var” dedi.DENİZDE ALTI NOKTAİstanbul’da toplam 23 adet tahliye alanı bulunuyor. Denizden yapılacak tahliyeler için ise altı nokta belirlendi: ■ Sirkeci Feribot İskelesi ■ Yenikapı Deniz Otobüs Terminali ■ Pendik Hızlı Feribot İskelesi ■ İstinye İskelesi ■ Harem Feribot İskelesi ■ Zeytinburnu Zeyport Liman İşletmeleri.  "
Milliyet,"Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) sitesinde yer alan bilgilere göre, Hatay'ın Kırıkhan ilçesinde 3.9 büyüklüğünde deprem meydana geldi.Depremin saati 05.05 olarak açıklanırken derinliği 8.94 km olarak kaydedildi."
