source,content
haberturk,"""TCSG-907"" ve ""KB-11"" botlarıyla devriyeye çıkan Sahil Güvenlik Komutanlığı unsurları, Ayvalık açıklarında Yunanistan'ın Midilli Adası'na doğru hareket halindeki lastik botu tespit etti.Durdurulan botta yakalanan, aralarında kadınlar ve çocukların da bulunduğu 43 düzensiz göçmen, Cunda Adası'nda bulunan Sahil Güvenlik Komutanlığı yerleşkesine getirildi.Bu kişilere yiyecek, giyim eşyası, tıbbi malzeme ve ilaç gibi insani yardımlarda bulunuldu.Haklarında yasal işlem başlatılan yabancı uyrukluların İl Göç İdaresi Müdürlüğüne sevk edileceği öğrenildi.Fotoğraf, AA tarafından servis edilmiştir."
haberturk,"Afet ve Acil Durum Yönetimi Başkanlığının (AFAD) sitesinde yer alan bilgiye göre, merkez üssü Çankırı'nın Ilgaz ilçesi olan 4.5 büyüklüğünde sarsıntı kaydedildi. Depremin 7 kilometre derinlikte olduğu belirlendi.AFAD'dan yapılan açıklamada, ""Çankırı ilimizin Ilgaz ilçesinde saat 16.04’te meydana gelen 4.5 büyüklüğündeki #deprem sonrası, an itibarıyla, olumsuz bir durum bulunmamaktadır. Saha tarama çalışmaları devam etmektedir. Vatandaşlarımıza geçmiş olsun dileklerimizi sunarız"" ifadeleri kullanıldı.Çankırı Valisi Fırat Taşolar da, sosyal medya hesabından yaptığı açıklamada, depremle ilgili kurumlarına ulaşan herhangi bir olumsuz çağrı olmadığını bildirdi.Bölgede tarama çalışmalarının devam ettiğini belirten Taşolar, ""Çankırılı hemşehrilerimize çok geçmiş olsun. Kurumlarımıza ulaşan herhangi bir olumsuz çağrı olmamıştır. Tarama çalışmalarımız devam etmektedir. Allah milletimizi tüm felaketlerden korusun."" ifadelerine yer verdi.Deprem, Çorum ve Kastamonu'dan da hissedildi. Kastamonu Valiliğinden yapılan açıklamada da deprem neticesinde birimlerine olumsuz bir haber ulaşmadığı belirtildi."
haberturk,"Bursa'nın İnegöl ilçesinde, fabrika inşaatında beton dökümü sırasında iskelenin çökmesiyle, beton harcı ve enkazı altında kalan 6 işçi, yaralandı.DHA'nın haberine göre olay, saat 13.00 sıralarında bir fabrika inşaatında meydana geldi. İnşaatın 2'nci katında beton dökülürken iskele çöktü.O sırada iskele üzerinde çalışan Menzeher Acar (43), Murat Acar (24), Necmettin Albayrak (58), Emsal Çeçen (52), Murat Günden (44) ve Zülküf Acar (30) iskele ile dökümü yapılan beton harcı ve beton parçalarının enkazı altında kalıp, yaralandı.Diğer işçiler, enkaz altındaki işçilerin yardımına koşarken; ihbarla olay yerine polis, itfaiye ve sağlık ekipleri sevk edildi. İtfaiyecilerin sıkıştıkları yerden kurtardığı 6 işçi, olay yerindeki ilk müdahalelerinin ardından ambulanslarla kaldırıldıkları İnegöl Devlet Hastanesi'nde tedaviye alındı. Yaralıların sağlık durumlarının iyi olduğu öğrenildi. Polis, olayla ilgili soruşturma başlattı."
haberturk,"Çanakkale'de tüyler ürperten olay, dün saat 16.00 sıralarında, İsmetpaşa Mahallesi'ndeki masaj salonunda meydana geldi.DHA'da yer alan habere ve iddiaya göre Ramazan A. (41), aralarında husumet bulunan, masaj salonunda çalışan Buket Arıyel'in (24) yüzüne kezzap atıp, kaçtı.Arıyel'in çığlıklarını duyan çevredekiler durumu 112'ye bildirdi. Yaralı Buket Arıyel, olay yerine gelen sağlık ekiplerinin ilk müdahalesinin ardından Çanakkale Mehmet Akif Ersoy Devlet Hastanesi'ne kaldırıldı.İl Emniyet Müdürlüğü Asayiş Şube Müdürlüğü'ne bağlı ekipler, şüpheli Ramazan A.'yı, Ezine ilçesinde yakalayarak gözaltına aldı.Emniyetteki işlemleri tamamlanan şüpheli Ramazan A., adliyeye sevk edildi. Zanlı çıkarıldığı mahkemece tutuklandı. Buket Arıyel'in hastanedeki tedavisinin sürdüğü öğrenildi. Ramazan A.'nın, 3 Aralık'ta sosyal medya hesabından 'Sevdiğinin yüzüne kezzap attı' başlığıyla video paylaştığı ortaya çıktı. Bir dizinin bölümü olduğu öğrenilen videoda; bir erkeğin, kadının yüzüne şişedeki sıvıyı attığı görülüyor."
haberturk,"İstanbul Cumhuriyet Başsavcılığı gazeteci Can Ataklı hakkında, sosyal medya hesabında şehit aileleri ve şehit babalarıyla ilgili söylemleri nedeniyle, ""Halkı kin ve düşmanlığa tahrik veya aşağılama suçundan dolayı"" resen soruşturma başlatmıştı.DHA'nın haberine göre Can Ataklı bugün Çağlayan'daki İstanbul Adalet Sarayına geldi. Ataklı, Basın Bürosu savcılığında ifade verdi.Yaklaşık bir saat süren ifadenin ardından Ataklı, adli kontrol talebiyle sulh ceza hakimliğine sevk edildi. Sulh Ceza Hakimliği Ataklı hakkında, yurt dışı çıkış yasağı ve en yakın karakola imza atma şeklinde adli kontrol hükümleri uygulanarak serbest bırakılmasına karar verdi."
haberturk,"Kocaeli'nin Dilovası ilçesinde Nadir Mengübeti (24), ablasıyla boşanma aşamasında olan eniştesi Aydın Kocabay'ı (52) tabancayla ateş açarak öldürdü.DHA'nın haberine göre kaçan Nadir Mengübeti, polis tarafından yakalanıp, çıkarıldığı mahkemece tutuklandı.Olay, 25 Aralık'ta ilçeye bağlı Orhangazi Mahallesi´nde meydana geldi. İddiaya göre, Nadir Mengübeti, ablasının boşanma aşamasında olduğu ve ayrı yaşadığı eşi Aydın Kocabay'la buluştu.Taraflar arasında tartışma çıktı. Tartışmanın büyümesiyle Nadir Mengübeti, Aydın Kocabay´a tabancayla ateş açıp kaçtı. Mermilerin isabet etmesi sonucu karnından ve bacaklarından yaralanan Kocabay, çevredekilerin ihbarı üzerine olay yerine gelen sağlık ekipleri tarafından ambulansla Fatih Devlet Hastanesi'ne kaldırıldı. Aydın Kocabay, hastanede yapılan tüm müdahalelere rağmen hayatını kaybetti.Kocabay'ın cenazesi, dün akşam namazı sonrası kılınan cenaze namazının ardından Dilovası Asri Mezarlığı'nda toprağa verildi. Nadir Mengübeti ise dün polis tarafından yakalandı. Şüpheli, emniyette işlemlerinin tamamlanmasının ardından sevk edildiği Gebze Adliyesi´nde çıkarıldığı mahkemece tutuklanarak cezaevine gönderildi.Fotoğraflar: İHA"
haberturk,"Merkeze bağlı Safran köyünde, çukura gömülen tarihi eserleri fark eden vatandaşlar, jandarmaya ihbarda bulundu.İl Jandarma Komutanlığı ekipleri, bu bölgede güvenlik önlemi alarak durumu müze yetkililerine bildirdi.Yalova Müze Müdürlüğü görevlilerince Roma dönemine ait olduğu anlaşılan 3 mermer mezar stelinin, başka bir bölgede su kuyusu için açılan kazı sırasında çıkarıldıktan sonra bu alana getirilip gömüldüğü tespit edildi.İş makinesi yardımıyla çıkarılan eserler, kamyonete yüklenerek Atatürk ve Çocuk Müzesi'nin bahçesine götürülmek üzere yola çıkarıldı.Eserler, müzenin bahçesine ulaşımla ilgili yaşanan sorun nedeniyle Altınova Belediyesi ekipleri eşliğinde Hersek Deltası Kara ve Sualtı Kazıevi'ne götürülerek muhafazaya alındı.Müzenin çevresindeki araziyi kiralayan firmanın bu alana geçiş izni vermediği, bu nedenle Yalova Müze Müdürlüğünce firma yetkilileri hakkında savcılığa suç duyurusunda bulunulduğu öğrenildi.Tarihi eserleri bularak başka bir alana gömdükleri öne sürülen kişilerin tespiti ve yakalanmalarına yönelik jandarma tarafından başlatılan çalışma sürüyor."
haberturk,"Başakşehir'de kamyonun çarptığı motokurye olay yerinde hayatını kaybetti. Polis ekiplerinin incelemesinin ardından motokuryenin cenazesi Başakşehir Çam ve Sakura Şehir Hastanesi morguna kaldırıldı.DHA'nın haberine göre olay yerinden kaçan kamyon şoförünün polis merkezine giderek teslim olduğu öğrenildi.Kaza, İkitelli Süleyman Demirel Bulvarında saat 14.00 sıralarında meydana geldi. İddialara göre kamyon şoförü bulvarda seyir halindeyken motokurye Feridun Kaplaner (31) aracın sağından geçmeye çalıştı. Kamyon şoförü fark etmediği motokuryeye çarptı. Kazadan sonra kamyon şoförü aracını durdurdu. Motokuryenin yerde yattığını gören sürücüler durumu polis ve sağlık ekiplerine bildirdi.Olay yerine gelen sağlık ekipleri Feridun Kaplaner'in hayatını kaybettiğini belirledi. Olay yeri inceleme ekiplerinin çalışmalarının ardından cenaze Başakşehir Çam ve Sakura Şehir Hastanesi morguna kaldırıldı. Olay yerinden kaçan kamyon şoförünün polis merkezine giderek teslim olduğu öğrenildi. Kaza nedeniyle bulvarın her iki yönünde de trafik yoğunluğu oluştu.Polisin kazayla ilgili soruşturması sürüyor.*Haberin görseli İHA tarafından servis edilmiştir"
haberturk,"Tekirdağ'da bir kafeteryada yüksek sesle konuşma nedeniyle 2 müşteri arasında çıkan kavgada Rıdvan E. (58), Gökay Kazan'ı (24) tabanca ile vurarak öldürdü. O anlar, güvenlik kamerasına yansıdı.DHA'da yer alan habere göre olay, gece saatlerinde Ergene ilçesi Sağlık Mahallesi Hoca Ahmet Yesevi Caddesi'ndeki bir kafeteryada meydana geldi. Kafeteryada müşteri olarak bulunan Rıdvan E. ile Gökay Kazan arasında iddiaya göre; yüksek sesle konuşma nedeniyle tartışma çıktı.Tartışma sırasında Rıdvan E., belindeki tabancası çıkarırken Kazan da eline geçirdiği çöp kovasıyla başına vurdu. Kafeteryadaki bir kişi araya girip, kavgaya önlemeye çalışırken, diğer müşteriler panik halinde kaçtı.İkili arasındaki kavga sırasında Rıdvan E.'nin ateşlediği tabancadan çıkan kurşunun beline isabet ettiği Gökay Kazan, yere yığıldı. Rıdvan E., yanındaki arkadaşı M.K. ile kafeteryadan ayrıldı. İhbarla olay yerine polis ve sağlık ekipleri sevk edildi. İlçede araç lastik satışı yapan Kazan, Çorlu Devlet Hastanesi'nde kurtarılamadı.Kavga ile cinayet anı güvenlik kamerasına yansırken, inşaat malzemeleri satan Rıdvan E., olayda kullandığı tabanca ile Çorlu İlçe Emniyet Müdürlüğü'ne teslim oldu. M.K. de Kırklareli'nin Pınarhisar ilçesinde gözaltına alındı. Soruşturma sürüyor."
haberturk,"6 Şubat’ta Kahramanmaraş merkezli depremlerde büyük yıkım yaşayan Malatya’nın Doğanşehir ilçesinde, AFAD verilerine göre saat 10.55’te 4.3 büyüklüğünde bir deprem meydana geldi. Depremin ardından İTÜ'lü yer bilimci Prof. Dr. Naci Görür, sosyal medya hesabından Malatya'daki fay hattıyla ilgili açıklamada bulundu. İşte Görür'ün açıklaması...""Arkadaşlar, demin Beğre/Doğanşehir- Malatya’da, 4.4 deprem oldu. Deprem tam, Malatya Fayı'nın güney ucunda. Malatya Fayı'nın, Maraş'ta 6 Şubat'ta olan büyük depremden dolayı belli ölçüde stres ile yüklenmiş olabileceğini söylemiştik.Arkadaşlar, demin Beğre/Doğanşehir- Malatya’da ,4,4 deprem oldu. Deprem tam Malatya Fayının güney ucunda. Malatya Fayının Maraşta 6 Şubatta olan büyük depremden dolayı belli ölçüde stres ile yüklenmiş olabileceğini söylemiştik. Depremin yeri itibariyle yüklendiğini anlıyoruz.… pic.twitter.com/XeVXUKj16TDepremin yeri itibariyle yüklendiğini anlıyoruz. Ayrıntıyı öğrenmek için çalışılması lazım. Boğaziçi, depremi Küçüklü-Doğanşehir ve 4.3 olarak revize etti. Pek değişen bir şey yok. Deprem Malatya, Doğanşehir ve Sürgü faylarının kesişim bölgesinde."""
haberturk,"Yeni yıl heyecanı başlarken; yılbaşı için de tatil planları yapılıor. 31 Aralık'ı 1 Ocak'a bağlayan gece tüm dünyada coşkuyla kutlancak. Ulusal Bayram ve Genel Tatilleri Kanununda yer alan bilgilere göre 1 Ocak resmi tatil günlerinden biri durumunda. Peki, 1 Ocak okullar tatil mi? 1 Ocak 2024 Pazartesi okul var mı, tatil mi? İşte, konuya ilişkin ayrıntılar...1 OCAK 2024 TATİL Mİ?Bu yıl 31 Aralık tarihi pazar gününe denk gelirken, yeni yılın ilk günü ise pazartesi olacak.1 Ocak 2023 ise Pazartesi gününe denk geliyor. Resmi tatil takvimine göre, 1 Ocak tüm çalışanlar için tatil olacak.1 OCAK'TA OKUL VAR MI, OKULLAR TATİL Mİ?Yılbaşı günü resmi tatil olarak kabul edildiği için 1 Ocak Pazartesi günü okullar tatil olacak ve eğitim yapılmayacak.2024 RESMİ TATİLLER TAKVİMİ1 Ocak 2024 Yılbaşı9 Nisan 2024 Ramazan Bayramı Arife (yarım gün)10 Nisan 2024 Ramazan Bayramı 1. Gün11 Nisan 2024 Ramazan Bayramı 2. Gün12 Nisan 2024 Ramazan Bayramı 3. Gün23 Nisan 2024 Ulusal Egemenlik ve Çocuk Bayramı1 Mayıs 2024 Emek ve Dayanışma Günü19 Mayıs 2024 Atatürk’ü Anma, Gençlik ve Spor Bayramı15 Haziran 2024 Kurban Bayramı Arife (yarım gün)16 Haziran 2024 Kurban Bayramı 1. Gün17 Haziran 2024 Kurban Bayramı 2. Gün18 Haziran 2024 Kurban Bayramı 3. Gün19 Haziran 2024 Kurban Bayramı 4. Gün15 Temmuz 2024 15 Temmuz Demokrasi ve Milli Birlik Günü30 Ağustos 2024 Zafer Bayramı29 Ekim 2024 Cumhuriyet Bayramı"
